CustomerID,FirstName,LastName,LoyaltyPoints,Email,JoinDate
962,First_962,Last_962,448,customer_962@example.com,2022-06-21
963,First_963,Last_963,417,customer_963@example.com,2022-02-13
964,First_964,Last_964,380,customer_964@example.com,2022-12-02
965,First_965,Last_965,253,customer_965@example.com,2020-12-09
966,First_966,Last_966,84,customer_966@example.com,2022-11-05
967,First_967,Last_967,306,customer_967@example.com,2023-05-28
968,First_968,Last_968,191,customer_968@example.com,2019-10-16
969,First_969,Last_969,25,customer_969@example.com,2019-12-09
970,First_970,Last_970,78,customer_970@example.com,2022-03-27
971,First_971,Last_971,257,customer_971@example.com,2023-06-10
972,First_972,Last_972,88,customer_972@example.com,2020-05-25
973,First_973,Last_973,395,customer_973@example.com,2019-07-09
974,First_974,Last_974,188,customer_974@example.com,2023-05-22
975,First_975,Last_975,207,customer_975@example.com,2023-12-26
976,First_976,Last_976,64,customer_976@example.com,2023-09-23
977,First_977,Last_977,122,customer_977@example.com,2022-03-19
978,First_978,Last_978,447,customer_978@example.com,2019-06-13
979,First_979,Last_979,263,customer_979@example.com,2019-09-30
980,First_980,Last_980,175,customer_980@example.com,2022-03-11
981,First_981,Last_981,214,customer_981@example.com,2020-02-21
982,First_982,Last_982,4,customer_982@example.com,2022-09-16
983,First_983,Last_983,483,customer_983@example.com,2022-03-20
984,First_984,Last_984,229,customer_984@example.com,2023-04-21
985,First_985,Last_985,4,customer_985@example.com,2020-05-27
986,First_986,Last_986,352,customer_986@example.com,2022-04-22
987,First_987,Last_987,176,customer_987@example.com,2021-08-02
988,First_988,Last_988,93,customer_988@example.com,2019-09-08
989,First_989,Last_989,412,customer_989@example.com,2021-12-18
990,First_990,Last_990,107,customer_990@example.com,2022-11-30
991,First_991,Last_991,391,customer_991@example.com,2022-03-07
992,First_992,Last_992,436,customer_992@example.com,2021-03-15
993,First_993,Last_993,205,customer_993@example.com,2021-01-30
994,First_994,Last_994,459,customer_994@example.com,2022-10-23
995,First_995,Last_995,216,customer_995@example.com,2023-02-02
996,First_996,Last_996,0,customer_996@example.com,2020-06-22
997,First_997,Last_997,208,customer_997@example.com,2020-05-27
998,First_998,Last_998,252,customer_998@example.com,2020-11-28
999,First_999,Last_999,236,customer_999@example.com,2020-01-20
1000,First_1000,Last_1000,355,customer_1000@example.com,2022-08-10
1001,First_1001,Last_1001,221,customer_1001@example.com,2021-03-23
1002,First_1002,Last_1002,88,customer_1002@example.com,2020-05-29
1003,First_1003,Last_1003,365,customer_1003@example.com,2022-02-18
1004,First_1004,Last_1004,341,customer_1004@example.com,2019-10-04
1005,First_1005,Last_1005,125,customer_1005@example.com,2020-10-09
1006,First_1006,Last_1006,450,customer_1006@example.com,2023-02-24
1007,First_1007,Last_1007,339,customer_1007@example.com,2022-09-19
1008,First_1008,Last_1008,41,customer_1008@example.com,2019-10-16
1009,First_1009,Last_1009,431,customer_1009@example.com,2020-04-22
1010,First_1010,Last_1010,309,customer_1010@example.com,2021-07-29
1011,First_1011,Last_1011,363,customer_1011@example.com,2021-08-17
1012,First_1012,Last_1012,345,customer_1012@example.com,2020-02-22
1013,First_1013,Last_1013,73,customer_1013@example.com,2021-04-06
1014,First_1014,Last_1014,396,customer_1014@example.com,2021-03-05
1015,First_1015,Last_1015,115,customer_1015@example.com,2023-06-12
1016,First_1016,Last_1016,414,customer_1016@example.com,2022-12-23
1017,First_1017,Last_1017,70,customer_1017@example.com,2019-09-21
1018,First_1018,Last_1018,264,customer_1018@example.com,2023-05-10
1019,First_1019,Last_1019,42,customer_1019@example.com,2020-10-26
1020,First_1020,Last_1020,177,customer_1020@example.com,2021-02-09
1021,First_1021,Last_1021,493,customer_1021@example.com,2022-07-12
1022,First_1022,Last_1022,287,customer_1022@example.com,2020-06-18
1023,First_1023,Last_1023,66,customer_1023@example.com,2023-06-25
1024,First_1024,Last_1024,115,customer_1024@example.com,2019-09-16
1025,First_1025,Last_1025,374,customer_1025@example.com,2023-04-21
1026,First_1026,Last_1026,310,customer_1026@example.com,2019-12-09
1027,First_1027,Last_1027,119,customer_1027@example.com,2023-03-19
1028,First_1028,Last_1028,253,customer_1028@example.com,2019-11-11
1029,First_1029,Last_1029,416,customer_1029@example.com,2019-08-09
1030,First_1030,Last_1030,160,customer_1030@example.com,2023-02-28
1031,First_1031,Last_1031,359,customer_1031@example.com,2023-04-08
1032,First_1032,Last_1032,246,customer_1032@example.com,2021-04-15
1033,First_1033,Last_1033,484,customer_1033@example.com,2022-04-28
1034,First_1034,Last_1034,162,customer_1034@example.com,2020-08-17
1035,First_1035,Last_1035,143,customer_1035@example.com,2020-05-17
1036,First_1036,Last_1036,2,customer_1036@example.com,2020-07-29
1037,First_1037,Last_1037,99,customer_1037@example.com,2022-12-20
1038,First_1038,Last_1038,73,customer_1038@example.com,2019-10-18
1039,First_1039,Last_1039,491,customer_1039@example.com,2023-01-29
1040,First_1040,Last_1040,384,customer_1040@example.com,2022-03-15
1041,First_1041,Last_1041,349,customer_1041@example.com,2021-04-23
1042,First_1042,Last_1042,272,customer_1042@example.com,2021-12-18
1043,First_1043,Last_1043,279,customer_1043@example.com,2019-10-15
1044,First_1044,Last_1044,267,customer_1044@example.com,2021-02-20
1045,First_1045,Last_1045,450,customer_1045@example.com,2023-10-12
1046,First_1046,Last_1046,241,customer_1046@example.com,2021-09-12
1047,First_1047,Last_1047,7,customer_1047@example.com,2022-04-09
1048,First_1048,Last_1048,390,customer_1048@example.com,2021-01-19
1049,First_1049,Last_1049,184,customer_1049@example.com,2022-10-31
1050,First_1050,Last_1050,347,customer_1050@example.com,2021-09-23
1051,First_1051,Last_1051,431,customer_1051@example.com,2020-06-23
1052,First_1052,Last_1052,298,customer_1052@example.com,2019-10-25
1053,First_1053,Last_1053,10,customer_1053@example.com,2020-05-24
1054,First_1054,Last_1054,48,customer_1054@example.com,2021-04-12
1055,First_1055,Last_1055,404,customer_1055@example.com,2022-10-04
1056,First_1056,Last_1056,448,customer_1056@example.com,2020-10-09
1057,First_1057,Last_1057,397,customer_1057@example.com,2021-07-30
1058,First_1058,Last_1058,466,customer_1058@example.com,2022-12-05
1059,First_1059,Last_1059,13,customer_1059@example.com,2019-11-01
1060,First_1060,Last_1060,210,customer_1060@example.com,2020-04-22
1061,First_1061,Last_1061,361,customer_1061@example.com,2019-09-20
1062,First_1062,Last_1062,278,customer_1062@example.com,2023-02-24
1063,First_1063,Last_1063,30,customer_1063@example.com,2022-01-19
1064,First_1064,Last_1064,358,customer_1064@example.com,2019-08-13
1065,First_1065,Last_1065,108,customer_1065@example.com,2022-03-21
1066,First_1066,Last_1066,373,customer_1066@example.com,2020-03-10
1067,First_1067,Last_1067,470,customer_1067@example.com,2021-07-24
1068,First_1068,Last_1068,11,customer_1068@example.com,2019-06-30
1069,First_1069,Last_1069,52,customer_1069@example.com,2022-01-02
1070,First_1070,Last_1070,41,customer_1070@example.com,2023-06-18
1071,First_1071,Last_1071,481,customer_1071@example.com,2022-05-27
1072,First_1072,Last_1072,190,customer_1072@example.com,2021-01-21
1073,First_1073,Last_1073,145,customer_1073@example.com,2022-09-20
1074,First_1074,Last_1074,340,customer_1074@example.com,2023-04-03
1075,First_1075,Last_1075,149,customer_1075@example.com,2022-12-19
1076,First_1076,Last_1076,332,customer_1076@example.com,2023-02-07
1077,First_1077,Last_1077,50,customer_1077@example.com,2021-10-22
1078,First_1078,Last_1078,319,customer_1078@example.com,2020-09-24
1079,First_1079,Last_1079,265,customer_1079@example.com,2019-08-29
1080,First_1080,Last_1080,0,customer_1080@example.com,2022-02-28
1081,First_1081,Last_1081,22,customer_1081@example.com,2023-05-03
1082,First_1082,Last_1082,45,customer_1082@example.com,2021-03-13
1083,First_1083,Last_1083,333,customer_1083@example.com,2020-05-26
1084,First_1084,Last_1084,48,customer_1084@example.com,2023-12-09
1085,First_1085,Last_1085,227,customer_1085@example.com,2023-03-23
1086,First_1086,Last_1086,398,customer_1086@example.com,2023-12-07
1087,First_1087,Last_1087,423,customer_1087@example.com,2023-06-21
1088,First_1088,Last_1088,45,customer_1088@example.com,2020-05-03
1089,First_1089,Last_1089,347,customer_1089@example.com,2021-02-20
1090,First_1090,Last_1090,74,customer_1090@example.com,2023-04-21
1091,First_1091,Last_1091,47,customer_1091@example.com,2020-06-11
1092,First_1092,Last_1092,392,customer_1092@example.com,2020-11-08
1093,First_1093,Last_1093,351,customer_1093@example.com,2022-05-06
1094,First_1094,Last_1094,318,customer_1094@example.com,2022-06-26
1095,First_1095,Last_1095,192,customer_1095@example.com,2022-02-26
1096,First_1096,Last_1096,381,customer_1096@example.com,2022-07-05
1097,First_1097,Last_1097,343,customer_1097@example.com,2020-04-20
1098,First_1098,Last_1098,261,customer_1098@example.com,2022-11-18
1099,First_1099,Last_1099,495,customer_1099@example.com,2022-11-20
1100,First_1100,Last_1100,201,customer_1100@example.com,2020-03-09
1101,First_1101,Last_1101,453,customer_1101@example.com,2020-01-22
1102,First_1102,Last_1102,443,customer_1102@example.com,2020-03-22
1103,First_1103,Last_1103,99,customer_1103@example.com,2021-10-09
1104,First_1104,Last_1104,37,customer_1104@example.com,2023-02-17
1105,First_1105,Last_1105,157,customer_1105@example.com,2022-02-24
1106,First_1106,Last_1106,150,customer_1106@example.com,2022-01-12
1107,First_1107,Last_1107,231,customer_1107@example.com,2021-11-09
1108,First_1108,Last_1108,370,customer_1108@example.com,2022-11-02
1109,First_1109,Last_1109,271,customer_1109@example.com,2022-08-19
1110,First_1110,Last_1110,229,customer_1110@example.com,2023-01-31
1111,First_1111,Last_1111,433,customer_1111@example.com,2023-04-16
1112,First_1112,Last_1112,436,customer_1112@example.com,2020-07-20
1113,First_1113,Last_1113,203,customer_1113@example.com,2021-01-26
1114,First_1114,Last_1114,372,customer_1114@example.com,2023-02-07
1115,First_1115,Last_1115,259,customer_1115@example.com,2020-02-15
1116,First_1116,Last_1116,158,customer_1116@example.com,2020-09-26
1117,First_1117,Last_1117,255,customer_1117@example.com,2023-10-12
1118,First_1118,Last_1118,166,customer_1118@example.com,2019-06-01
1119,First_1119,Last_1119,192,customer_1119@example.com,2021-10-06
1120,First_1120,Last_1120,244,customer_1120@example.com,2021-10-10
1121,First_1121,Last_1121,150,customer_1121@example.com,2023-11-02
1122,First_1122,Last_1122,37,customer_1122@example.com,2020-02-25
1123,First_1123,Last_1123,378,customer_1123@example.com,2022-04-08
1124,First_1124,Last_1124,186,customer_1124@example.com,2020-10-26
1125,First_1125,Last_1125,226,customer_1125@example.com,2021-04-03
1126,First_1126,Last_1126,121,customer_1126@example.com,2020-08-01
1127,First_1127,Last_1127,377,customer_1127@example.com,2023-05-21
1128,First_1128,Last_1128,339,customer_1128@example.com,2023-04-03
1129,First_1129,Last_1129,474,customer_1129@example.com,2023-10-09
1130,First_1130,Last_1130,282,customer_1130@example.com,2022-03-24
1131,First_1131,Last_1131,170,customer_1131@example.com,2021-08-01
1132,First_1132,Last_1132,28,customer_1132@example.com,2022-07-23
1133,First_1133,Last_1133,258,customer_1133@example.com,2022-03-19
1134,First_1134,Last_1134,124,customer_1134@example.com,2023-08-06
1135,First_1135,Last_1135,124,customer_1135@example.com,2020-06-25
1136,First_1136,Last_1136,25,customer_1136@example.com,2022-02-25
1137,First_1137,Last_1137,240,customer_1137@example.com,2022-11-17
1138,First_1138,Last_1138,378,customer_1138@example.com,2023-09-04
1139,First_1139,Last_1139,63,customer_1139@example.com,2022-02-08
1140,First_1140,Last_1140,426,customer_1140@example.com,2020-05-05
1141,First_1141,Last_1141,258,customer_1141@example.com,2021-06-20
1142,First_1142,Last_1142,121,customer_1142@example.com,2023-09-22
1143,First_1143,Last_1143,220,customer_1143@example.com,2023-09-19
1144,First_1144,Last_1144,401,customer_1144@example.com,2021-08-17
1145,First_1145,Last_1145,173,customer_1145@example.com,2023-06-25
1146,First_1146,Last_1146,196,customer_1146@example.com,2022-07-09
1147,First_1147,Last_1147,274,customer_1147@example.com,2023-05-17
1148,First_1148,Last_1148,395,customer_1148@example.com,2021-05-03
1149,First_1149,Last_1149,253,customer_1149@example.com,2019-12-14
1150,First_1150,Last_1150,232,customer_1150@example.com,2019-11-08
1151,First_1151,Last_1151,392,customer_1151@example.com,2021-01-03
1152,First_1152,Last_1152,187,customer_1152@example.com,2022-09-01
1153,First_1153,Last_1153,196,customer_1153@example.com,2019-08-06
1154,First_1154,Last_1154,101,customer_1154@example.com,2022-05-09
1155,First_1155,Last_1155,356,customer_1155@example.com,2020-05-02
1156,First_1156,Last_1156,492,customer_1156@example.com,2022-09-22
1157,First_1157,Last_1157,87,customer_1157@example.com,2020-10-27
1158,First_1158,Last_1158,45,customer_1158@example.com,2022-07-11
1159,First_1159,Last_1159,355,customer_1159@example.com,2022-06-22
1160,First_1160,Last_1160,171,customer_1160@example.com,2020-11-11
1161,First_1161,Last_1161,69,customer_1161@example.com,2021-09-08
1162,First_1162,Last_1162,227,customer_1162@example.com,2023-10-07
1163,First_1163,Last_1163,437,customer_1163@example.com,2021-01-19
1164,First_1164,Last_1164,221,customer_1164@example.com,2019-07-10
1165,First_1165,Last_1165,372,customer_1165@example.com,2023-03-01
1166,First_1166,Last_1166,416,customer_1166@example.com,2021-07-26
1167,First_1167,Last_1167,109,customer_1167@example.com,2021-09-14
1168,First_1168,Last_1168,322,customer_1168@example.com,2019-11-05
1169,First_1169,Last_1169,313,customer_1169@example.com,2022-09-14
1170,First_1170,Last_1170,55,customer_1170@example.com,2022-12-30
1171,First_1171,Last_1171,336,customer_1171@example.com,2022-07-08
1172,First_1172,Last_1172,212,customer_1172@example.com,2022-05-30
1173,First_1173,Last_1173,51,customer_1173@example.com,2023-06-02
1174,First_1174,Last_1174,283,customer_1174@example.com,2020-01-26
1175,First_1175,Last_1175,128,customer_1175@example.com,2023-12-23
1176,First_1176,Last_1176,186,customer_1176@example.com,2021-02-13
1177,First_1177,Last_1177,14,customer_1177@example.com,2023-02-27
1178,First_1178,Last_1178,253,customer_1178@example.com,2022-10-06
1179,First_1179,Last_1179,134,customer_1179@example.com,2021-07-09
1180,First_1180,Last_1180,378,customer_1180@example.com,2021-04-25
1181,First_1181,Last_1181,451,customer_1181@example.com,2023-06-29
1182,First_1182,Last_1182,328,customer_1182@example.com,2020-02-17
1183,First_1183,Last_1183,151,customer_1183@example.com,2023-05-12
1184,First_1184,Last_1184,336,customer_1184@example.com,2022-05-01
1185,First_1185,Last_1185,83,customer_1185@example.com,2022-09-27
1186,First_1186,Last_1186,261,customer_1186@example.com,2020-02-09
1187,First_1187,Last_1187,300,customer_1187@example.com,2019-06-24
1188,First_1188,Last_1188,21,customer_1188@example.com,2023-05-13
1189,First_1189,Last_1189,387,customer_1189@example.com,2022-09-07
1190,First_1190,Last_1190,15,customer_1190@example.com,2023-07-22
1191,First_1191,Last_1191,414,customer_1191@example.com,2023-11-17
1192,First_1192,Last_1192,406,customer_1192@example.com,2023-10-21
1193,First_1193,Last_1193,21,customer_1193@example.com,2020-04-01
1194,First_1194,Last_1194,127,customer_1194@example.com,2022-05-05
1195,First_1195,Last_1195,36,customer_1195@example.com,2020-01-15
1196,First_1196,Last_1196,451,customer_1196@example.com,2023-11-04
1197,First_1197,Last_1197,216,customer_1197@example.com,2020-03-27
1198,First_1198,Last_1198,102,customer_1198@example.com,2021-02-06
1199,First_1199,Last_1199,126,customer_1199@example.com,2022-05-08
1200,First_1200,Last_1200,411,customer_1200@example.com,2019-07-10
